source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
WQP,USGS-365623105583501,31N.09E.10.143,,,36.938626,-105.977241,WGS84,8113.0,ft,685.0,ft,sodium,mg/L,2,17.0,25.0,21.0,1981-03-19,,25.0,mg/L
WQP,USGS-365725106264001,09N.05E.31.432,,,34.956995,-106.445022,WGS84,6280.0,ft,,ft,sodium,mg/L,1,57.0,57.0,57.0,1973-07-03,,57.0,mg/L
WQP,USGS-365728106085301,31N.02E.01.222,,,36.957791,-106.148635,WGS84,8220.0,ft,15.5,ft,sodium,mg/L,1,8.5,8.5,8.5,1980-08-13,,8.5,mg/L
WQP,USGS-365802105313101,32N.13E.35.321,,,36.967139,-105.525889,WGS84,7846.0,ft,250.0,ft,sodium,mg/L,1,8.39,8.39,8.39,2014-08-20,,8.39,mg/L
WQP,USGS-365827105314801,SANGRE DE CRISTO GRANT,,,36.974189,-105.530565,WGS84,7818.0,ft,,ft,sodium,mg/L,1,6.8,6.8,6.8,1979-09-05,,6.8,mg/L
WQP,USGS-365830105464701,32N.11E.28.3433,,,36.975296,-105.778904,WGS84,7670.0,ft,350.0,ft,sodium,mg/L,1,12.0,12.0,12.0,1981-06-01,,12.0,mg/L
WQP,USGS-365842107524601,32N.10W.16.4443,,,36.978336,-107.880065,WGS84,6000.0,ft,750.0,ft,sodium,mg/L,1,2200.0,2200.0,2200.0,1975-03-11,,2200.0,mg/L
WQP,USGS-365853108380301,NR017.0744X0135,,,36.981384,-108.634813,WGS84,5990.0,ft,,ft,sodium,mg/L,1,160.0,160.0,160.0,1966-12-23,,160.0,mg/L
WQP,USGS-365921108111201,32N.13W.15.2324,,,36.989167,-108.187299,WGS84,5970.0,ft,,ft,sodium,mg/L,1,89.0,89.0,89.0,1974-10-28,,89.0,mg/L
WQP,USGS-371021103060701,22N.36E.04.121,,,36.1735,-103.110222,WGS84,4611.0,ft,455.0,ft,sodium,mg/L,1,10.0,10.0,10.0,1971-07-02,,10.0,mg/L
WQP,USGS-320120106213001,NM-2GS-06E-29-111,,,32.022324,-106.358874,WGS84,4062.0,ft,490.0,ft,sodium,mg/L,1,84.0,84.0,84.0,1987-10-18,,84.0,mg/L
WQP,USGS-320158105075401,NM-LN Saul Livestock Well,,,32.03289,-105.132179,WGS84,,ft,,ft,sodium,mg/L,1,38.0,38.0,38.0,1991-04-22,,38.0,mg/L
WQP,USGS-321757106241401,SCMW-03  (No TR),,,32.299167,-106.403889,WGS84,3970.0,ft,,ft,sodium,mg/L,1,26.7,26.7,26.7,2008-09-12,,26.7,mg/L
WQP,USGS-330126103040101,NM15S.38E.14.211,,,33.023917,-103.066861,WGS84,3723.0,ft,142.0,ft,sodium,mg/L,1,63.5,63.5,63.5,2001-08-11,,63.5,mg/L
WQP,USGS-331107103043202,NM13S.38E.14.3333A,,,33.185131,-103.075456,WGS84,3800.0,ft,170.0,ft,sodium,mg/L,1,54.7,54.7,54.7,2001-09-25,,54.7,mg/L
WQP,USGS-340813103111401,NM02S.36E.17.231,,,34.136861,-103.187167,WGS84,3943.0,ft,140.0,ft,sodium,mg/L,1,33.6,33.6,33.6,2001-08-24,,33.6,mg/L
WQP,USGS-341746103100501,NM01N.36E.21.233,,,34.296167,-103.167944,WGS84,4131.0,ft,354.0,ft,sodium,mg/L,1,31.3,31.3,31.3,2001-09-23,,31.3,mg/L
WQP,USGS-342718103100301,NM03N.36E.28.411,,,34.455056,-103.168889,WGS84,4325.0,ft,430.0,ft,sodium,mg/L,1,35.9,35.9,35.9,2001-08-24,,35.9,mg/L
WQP,USGS-343642103171001,NM05N.34E.36.244,,,34.611611,-103.286056,WGS84,4553.0,ft,500.0,ft,sodium,mg/L,1,36.7,36.7,36.7,2001-09-23,,36.7,mg/L
WQP,USGS-355916103215201,20N-34E-06   COS-2012,,,35.987867,-103.364489,WGS84,4850.0,ft,63.0,ft,sodium,mg/L,1,128.0,128.0,128.0,1999-06-25,,128.0,mg/L
WQP,USGS-360159103044401,21N 36E 23 311   CAL-201,,,36.033067,-103.078983,WGS84,4463.0,ft,179.8,ft,sodium,mg/L,1,38.7,38.7,38.7,2000-09-11,,38.7,mg/L
WQP,11NPSWRD_WQX-CAVE_HJT_JT_WCW,Whites City Well,,,32.17378,-104.375444,WGS84,,ft,,ft,sodium,mg/L,1,12.4,12.4,12.4,1994-04-20,,12.4,mg/L
WQP,11NPSWRD_WQX-CAVE_HUFF_W29,WELL 23.25.02.44322,,,32.327722,-104.359722,WGS84,,ft,,ft,sodium,mg/L,1,32.0,32.0,32.0,1977-06-16,,32.0,mg/L
WQP,11NPSWRD_WQX-CAVE_NMED_RASP,RATTLESNAKE SPRING WELL 25.24.23.343A,,,32.108583,-104.472194,WGS84,3633.0,ft,,ft,sodium,mg/L,1,2.6,2.6,2.6,1997-05-14,,2.6,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W17,WELL 23.25.8.222,,,32.325556,-104.424278,WGS84,,ft,,ft,sodium,mg/L,1,10.0,10.0,10.0,1957-05-07,,6.0,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W19,WELL 24.25.34.221,,,32.179944,-104.388389,WGS84,,ft,,ft,sodium,mg/L,1,11.5,11.5,11.5,1953-07-15,,11.5,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W21,WELL 24.26.10.322,,,32.231472,-104.288111,WGS84,,ft,,ft,sodium,mg/L,1,35.0,35.0,35.0,1955-01-17,,7.0,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W28,WELL 25.24.27.124,,,32.105694,-104.482694,WGS84,,ft,,ft,sodium,mg/L,1,23.0,23.0,23.0,1953-07-15,,14.3,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W29,WELL 25.24.27.421,,,32.100222,-104.482806,WGS84,,ft,,ft,sodium,mg/L,1,32.0,32.0,32.0,1953-07-15,,7.6,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W35,WELL 26.24.9.111,,,32.06,-104.495194,WGS84,,ft,,ft,sodium,mg/L,1,46.0,46.0,46.0,1954-07-13,,4.0,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W36,WELL 26.24.9.441,,,32.049056,-104.495333,WGS84,,ft,,ft,sodium,mg/L,1,25.0,25.0,25.0,1952-07-30,,40.3,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W37,WELL 26.24.10.131,,,32.056194,-104.482222,WGS84,,ft,,ft,sodium,mg/L,1,9.0,9.0,9.0,1953-07-15,,9.0,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W39,WELL 26.24.10.321,,,32.052667,-104.491083,WGS84,,ft,,ft,sodium,mg/L,1,32.0,32.0,32.0,1953-07-15,,32.0,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W40,WELL 26.24.10.341,,,32.049056,-104.486639,WGS84,,ft,,ft,sodium,mg/L,1,90.0,90.0,90.0,1953-02-06,,90.0,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W46,WELL 23.26.25.420,,,32.271861,-104.244306,WGS84,,ft,,ft,sodium,mg/L,2,9.2,39.0,24.1,1953-07-14,,18.1,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W48,WELL 24.26.24.111,,,32.207722,-104.238028,WGS84,,ft,,ft,sodium,mg/L,1,53.0,53.0,53.0,1953-07-15,,6.3,mg/L
WQP,11NPSWRD_WQX-CAVE_USGS_W49,WELL 24.26.24.113,,,32.205694,-104.24,WGS84,,ft,,ft,sodium,mg/L,1,48.0,48.0,48.0,1953-07-15,,7.1,mg/L
WQP,11NPSWRD_WQX-CHCU_L1_CCW,Casa Chiquita Well - Middle,,,36.067222,-107.9775,WGS84,6070.0,ft,,ft,sodium,mg/L,3,1910.0,2070.0,1963.33,2005-12-06,,1910.0,mg/L
WQP,11NPSWRD_WQX-CHCU_L1_HMS,Historic Masonry Well - Middle,,,36.029444,-107.920556,WGS84,6150.0,ft,,ft,sodium,mg/L,3,240.0,325.0,291.0,2005-12-05,,325.0,mg/L
WQP,11NPSWRD_WQX-ELMA_L1_WSW,El Malpais Water Supply Well,,,34.992778,-108.0375,WGS84,7450.0,ft,,ft,sodium,mg/L,3,15.7,42.4,24.8,2005-12-21,,16.3,mg/L
WQP,11NPSWRD_WQX-ELMO_L1_WSW,El Morro Water Supply Well,,,35.046111,-108.363889,WGS84,7158.0,ft,,ft,sodium,mg/L,3,40.8,44.1,42.97,2005-12-22,,44.0,mg/L
WQP,11NPSWRD_WQX-PETR_L1_PWELL1,Petroglyph NM Well 1,,,35.135833,-106.713889,WGS84,5108.0,ft,,ft,sodium,mg/L,4,38.5,44.7,41.55,2005-12-13,,40.4,mg/L
WQP,11NPSWRD_WQX-SAPU_WRMP_1,QUARAI WATER WELL AT VISITORS CENTER,,,34.595306,-106.297694,WGS84,,ft,,ft,sodium,mg/L,1,12.0,12.0,12.0,1994-06-15,,12.0,mg/L
WQP,11NPSWRD_WQX-SAPU_WRMP_4,WATER WELL AT ABO'S VISITORS CENTER,,,34.449222,-106.375306,WGS84,,ft,,ft,sodium,mg/L,1,24.0,24.0,24.0,1994-06-15,,24.0,mg/L
WQP,11NPSWRD_WQX-WHSA_L1_W1,White Sands National Monument Monitoring Well #1,,,32.823333,-106.267222,WGS84,,ft,,ft,sodium,mg/L,1,1700.0,1700.0,1700.0,1999-04-30,,1700.0,mg/L
WQP,11NPSWRD_WQX-WHSA_L1_W2,White Sands National Monument Monitoring Well #2,,,32.815,-106.267222,WGS84,,ft,,ft,sodium,mg/L,1,1800.0,1800.0,1800.0,1997-12-16,,1800.0,mg/L
WQP,11NPSWRD_WQX-WHSA_L1_W3,White Sands National Monument Monitoring Well #3,,,32.786667,-106.183056,WGS84,,ft,,ft,sodium,mg/L,1,400.0,400.0,400.0,1997-12-16,,400.0,mg/L
WQP,11NPSWRD_WQX-WHSA_L1_W4,White Sands National Monument Monitoring Well #4,,,32.78,-106.174167,WGS84,,ft,,ft,sodium,mg/L,1,23000.0,23000.0,23000.0,1999-04-29,,23000.0,mg/L
WQP,11NPSWRD_WQX-WHSA_L1_W5,White Sands National Monument Monitoring Well #5,,,32.771667,-106.180833,WGS84,,ft,,ft,sodium,mg/L,1,48.0,48.0,48.0,1999-04-29,,48.0,mg/L
WQP,11NPSWRD_WQX-WHSA_L1_W6,White Sands National Monument Monitoring Well #6,,,32.813889,-106.258333,WGS84,,ft,,ft,sodium,mg/L,1,2700.0,2700.0,2700.0,1999-04-30,,2700.0,mg/L
WQP,21ARIZGW-51487,PELTO WELL,,,32.682928,-109.04771,WGS84,3700.0,ft,,ft,sodium,mg/L,2,40.0,140.0,90.0,2001-07-30,,140.0,mg/L
WQP,21ARIZGW-59794,CLOVER WELL (IN N.M.),,,31.69589,-109.03343,WGS84,4599.0,ft,,ft,sodium,mg/L,1,22.0,22.0,22.0,2002-05-30,,22.0,mg/L
WQP,21ARIZGW-59981,LAKE WELL - IN N.M.,,,32.03642,-109.04224,WGS84,3924.0,ft,,ft,sodium,mg/L,1,50.0,50.0,50.0,2002-06-13,,50.0,mg/L
WQP,21ARIZGW-59982,STATE LINE WELL - IN N.M.,,,32.052634,-109.04714,WGS84,3909.0,ft,,ft,sodium,mg/L,1,60.0,60.0,60.0,2002-06-13,,60.0,mg/L
WQP,SANILDEFONSODECP-28074,GC1,,,35.921337,-106.117163,WGS84,,ft,,ft,sodium,mg/L,2,393.0,428.0,410.5,2005-07-26,,393.0,mg/L
WQP,SANILDEFONSODECP-28135,RP6,,,35.902711,-106.11264,WGS84,,ft,,ft,sodium,mg/L,1,74.7,74.7,74.7,2005-07-26,,74.7,mg/L
WQP,SANILDEFONSODECP-28139,RP10,,,35.891736,-106.103631,WGS84,,ft,,ft,sodium,mg/L,1,18.7,18.7,18.7,2005-07-14,,18.7,mg/L
WQP,UTEMTN-A-13 Well,A-13 Well,,,36.890946,-108.328092,WGS84,,ft,,ft,sodium,mg/L,1,314.0,314.0,314.0,2017-02-02,,314.0,mg/L
WQP,UTEMTN-NM-BWS,Black Water Solar,,,36.86367,-108.35165,WGS84,,ft,,ft,sodium,mg/L,3,1190.0,4850.0,2436.67,2017-06-07,,1270.0,mg/L
WQP,UTEMTN-NM-HW,Harry Wall Windmill Well,,,36.89113,-108.32809,WGS84,,ft,,ft,sodium,mg/L,7,433.0,1030.0,820.14,2022-04-13,,892.0,mg/L
WQP,UTEMTN-NM-MB,Middle Barker,,,36.9728,-108.3279,WGS84,,ft,,ft,sodium,mg/L,1,96.8,96.8,96.8,2013-12-17,,96.8,mg/L
WQP,UTEMTN-NM-MD,Middle Decker,,,36.88679,-108.30513,WGS84,,ft,,ft,sodium,mg/L,3,251.0,308.0,280.33,2017-06-07,,308.0,mg/L
WQP,UTEMTN-NM-SED,South East Decker,,,36.891283,-108.269142,WGS84,,ft,,ft,sodium,mg/L,1,1020.0,1020.0,1020.0,2013-12-19,,1020.0,mg/L
WQP,UTEMTN-NM-SW,Shumway well,,,36.888883,-108.421058,WGS84,,ft,,ft,sodium,mg/L,2,1090.0,1190.0,1140.0,2017-02-02,,1090.0,mg/L
WQP,UTEMTN-NM-WW1SP,Westwater Wind 1 South,,,36.88621,-108.48771,WGS84,,ft,,ft,sodium,mg/L,2,650.0,2670.0,1660.0,2018-03-19,,2670.0,mg/L
WQP,UTEMTN-NM-WWAFW,Westwater Arroyo Flowing well,,,36.852139,-108.452096,WGS84,,ft,,ft,sodium,mg/L,2,1880.0,2130.0,2005.0,2016-09-14,,1880.0,mg/L
WQP,UTEMTN-NM-WWWS,Westwater Wind South,,,36.85884,-108.48994,WGS84,,ft,,ft,sodium,mg/L,2,1980.0,2300.0,2140.0,2018-03-19,,2300.0,mg/L
WQP,UTEMTN-Salt Canyon Solar,Salt Canyon Solar,,,36.938758,-108.518111,WGS84,,ft,,ft,sodium,mg/L,4,338.0,343.0,340.5,2020-08-11,,338.0,mg/L
WQP,UTEMTN-WW SOLAR 1-S,"Westwater, NM solar powered well, southern one",,,36.879058,-108.48557,WGS84,5658.0,ft,,ft,sodium,mg/L,1,1336.0,1336.0,1336.0,2002-01-22,,1336.0,mg/L
WQP,UTEMTN-WW SOLAR 2-N,"Westwater, NM solar powered well, northern one",,,36.906741,-108.49922,WGS84,5779.0,ft,,ft,sodium,mg/L,1,549.0,549.0,549.0,2002-01-22,,549.0,mg/L
WQP,UTEMTN-WW WIND 1-S,"Westwater, NM windmill well, 1st drilled 01-2002",,,36.886212,-108.48769,WGS84,5642.0,ft,,ft,sodium,mg/L,1,2694.0,2694.0,2694.0,2002-01-16,,2694.0,mg/L
WQP,UTEMTN-WW WIND 2-N,"Westwater, NM windmill well, 2nd drilled 01-2002",,,36.9182,-108.52012,WGS84,5756.0,ft,,ft,sodium,mg/L,1,516.0,516.0,516.0,2002-01-16,,516.0,mg/L
WQP,VALENCIA-CD-1,Comanche Draw Well,,,34.74181,-106.54497,WGS84,0.0,ft,,ft,sodium,mg/L,2,93.0,94.0,93.5,2007-11-09,,93.0,mg/L
WQP,VALENCIA-S-1,Ojo Lemita Well,,,34.7262,-106.54545,WGS84,0.0,ft,,ft,sodium,mg/L,1,17.0,17.0,17.0,2007-05-24,,17.0,mg/L
ISCSevenRivers,205,7B,,,32.595113,-104.408977,WGS84,3286.0,ft,,ft,sodium,mg/L,2,52.0,58.0,55.0,2006-02-21,,58.0,mg/L
ISCSevenRivers,162,Alfredo,,,32.62726,-104.38311,WGS84,3312.0,ft,,ft,sodium,mg/L,1,190.0,190.0,190.0,2006-01-10,,190.0,mg/L
ISCSevenRivers,151,B,,,32.607333,-104.420222,WGS84,3345.0,ft,,ft,sodium,mg/L,192,21.0,32.1,27.52,2024-08-13,14:02:00,30.6,mg/L
ISCSevenRivers,147,Big Shallow,,,32.595145,-104.411259,WGS84,3291.0,ft,,ft,sodium,mg/L,6,61.5,92.0,79.23,2021-11-02,13:29:00,92.0,mg/L
ISCSevenRivers,152,C,,,32.592777,-104.420555,WGS84,3308.0,ft,,ft,sodium,mg/L,205,22.0,59.5,32.99,2024-08-13,08:35:00,53.9,mg/L
ISCSevenRivers,153,E,,,32.62667,-104.39022,WGS84,3312.0,ft,,ft,sodium,mg/L,208,22.8,93.0,47.06,2024-08-13,12:54:00,31.9,mg/L
ISCSevenRivers,150,Feedlot,,,32.60363,-104.42077,WGS84,3349.0,ft,,ft,sodium,mg/L,78,15.38,26.0,20.28,2011-04-20,,19.0,mg/L
ISCSevenRivers,155,H,,,32.577611,-104.437305,WGS84,3350.0,ft,,ft,sodium,mg/L,219,16.2,34.0,21.82,2024-08-13,16:35:00,17.9,mg/L
ISCSevenRivers,156,I,,,32.59003,-104.43783,WGS84,3352.0,ft,,ft,sodium,mg/L,221,15.0,28.0,20.2,2024-08-13,14:38:00,25.7,mg/L
ISCSevenRivers,158,K,,,32.60186,-104.44358,WGS84,3402.0,ft,,ft,sodium,mg/L,209,11.0,25.0,18.06,2024-08-13,15:35:00,18.8,mg/L
ISCSevenRivers,165,Little Price,,,32.57849,-104.4462,WGS84,3363.0,ft,,ft,sodium,mg/L,76,15.0,46.0,23.73,2010-10-05,,24.79497,mg/L
ISCSevenRivers,170,Mateo,,,32.598133,-104.420117,WGS84,3315.0,ft,,ft,sodium,mg/L,234,17.0,33.0,22.07,2024-08-13,10:10:00,19.1,mg/L
ISCSevenRivers,167,NA1,,,32.62708,-104.38248,WGS84,3319.0,ft,,ft,sodium,mg/L,218,16.8,52.0,28.32,2024-08-13,10:58:00,21.6,mg/L
ISCSevenRivers,168,NA2,,,32.616653,-104.381996,WGS84,3320.0,ft,,ft,sodium,mg/L,162,20.5,180.0,103.93,2024-08-13,11:36:00,57.3,mg/L
ISCSevenRivers,161,No.2 Shallow,,,32.62292,-104.38797,WGS84,3313.0,ft,,ft,sodium,mg/L,201,64.04,147.0,86.02,2023-06-06,10:37:00,94.5,mg/L
ISCSevenRivers,171,Point,,,32.600583,-104.41835,WGS84,3315.0,ft,,ft,sodium,mg/L,212,18.0,40.2,27.12,2024-08-13,10:32:00,35.3,mg/L
ISCSevenRivers,169,Price,,,32.577317,-104.447267,WGS84,3363.0,ft,,ft,sodium,mg/L,233,17.9,30.0,23.13,2024-08-13,09:24:00,22.5,mg/L
ISCSevenRivers,160,Q,,,32.617055,-104.391416,WGS84,3282.0,ft,,ft,sodium,mg/L,213,35.8,125.0,64.83,2024-08-13,12:24:00,59.7,mg/L
ISCSevenRivers,191,Sylvester,,,32.6149,-104.3819,WGS84,3292.0,ft,,ft,sodium,mg/L,1,200.0,200.0,200.0,2006-01-10,,200.0,mg/L
NMBGMR,AB-0001,AB-0001,350317106300901,S002,35.05477,-106.50307,WGS84,5600.0,ft,1200.0,ft,sodium,mg/L,1,26.5,26.5,26.5,2001-07-04,,26.5,mg/L
NMBGMR,AB-0002,AB-0002,350530106445201,S003,35.09001,-106.74642,WGS84,5320.01,ft,1544.0,ft,sodium,mg/L,2,360.0,362.0,361.0,2002-08-05,,360.0,mg/L
NMBGMR,AB-0003,AB-0003,350530106445202,S004,35.09001,-106.74642,WGS84,5320.01,ft,1112.0,ft,sodium,mg/L,2,137.0,139.7,138.35,2002-08-05,,139.6999969482422,mg/L
NMBGMR,AB-0004,AB-0004,350530106445203,S005,35.09001,-106.74642,WGS84,5320.01,ft,749.0,ft,sodium,mg/L,2,157.0,161.6,159.3,2002-08-05,,161.60000610351562,mg/L
NMBGMR,AB-0005,AB-0005,350530106445204,S006,35.09001,-106.74642,WGS84,5320.01,ft,438.0,ft,sodium,mg/L,2,99.9,108.0,103.95,2002-08-06,,99.9000015258789,mg/L
NMBGMR,AB-0006,AB-0006,350900106274401,S007,35.15003,-106.4628,WGS84,6489.99,ft,55.0,ft,sodium,mg/L,1,13.9,13.9,13.9,2000-06-22,,13.899999618530273,mg/L
NMBGMR,AB-0007,AB-0007,350336106475101,S008,35.06004,-106.79808,WGS84,5725.0,ft,1292.0,ft,sodium,mg/L,1,82.61,82.61,82.61,2000-08-13,,82.61000061035156,mg/L
NMBGMR,AB-0008,AB-0008,350112106490201,S010,35.01999,-106.81772,WGS84,5687.99,ft,1300.0,ft,sodium,mg/L,1,89.3,89.3,89.3,2001-06-24,,89.30000305175781,mg/L
NMBGMR,AB-0009,AB-0009,350533106413101,S011,35.09258,-106.69252,WGS84,4960.01,ft,31.0,ft,sodium,mg/L,1,26.3,26.3,26.3,2000-06-23,,26.299999237060547,mg/L
NMBGMR,AB-0010,AB-0010,350508106411901,S012,35.08731,-106.68891,WGS84,4950.0,ft,813.0,ft,sodium,mg/L,1,56.7,56.7,56.7,2000-06-21,,56.70000076293945,mg/L
NMBGMR,AB-0011,AB-0011,344103106321801,S013,34.6842,-106.5389,WGS84,5450.0,ft,270.0,ft,sodium,mg/L,1,8.4,8.4,8.4,2001-06-25,,8.399999618530273,mg/L
NMBGMR,AB-0012,AB-0012,352148106273301,S014,35.36338,-106.45975,WGS84,5320.01,ft,360.0,ft,sodium,mg/L,1,10.4,10.4,10.4,2001-06-20,,10.399999618530273,mg/L
NMBGMR,AB-0013,AB-0013,352633106201801,S016,35.4425,-106.33891,WGS84,5520.01,ft,55.0,ft,sodium,mg/L,1,236.0,236.0,236.0,2001-06-19,,236.0,mg/L
NMBGMR,AB-0014,AB-0014,352617106162401,S017,35.43807,-106.27391,WGS84,5779.99,ft,300.0,ft,sodium,mg/L,1,76.3,76.3,76.3,2001-06-19,,76.30000305175781,mg/L
NMBGMR,AB-0015,AB-0015,344701106505001,S018,34.7836,-106.84708,WGS84,5320.01,ft,660.0,ft,sodium,mg/L,1,106.0,106.0,106.0,2001-06-27,,106.0,mg/L
NMBGMR,AB-0016,AB-0016,343917106474701,S019,34.65479,-106.79697,WGS84,4920.01,ft,504.0,ft,sodium,mg/L,1,96.25,96.25,96.25,2000-08-17,,96.25,mg/L
NMBGMR,AB-0017,AB-0017,344017106475401,S020,34.67144,-106.79891,WGS84,4929.99,ft,600.0,ft,sodium,mg/L,1,94.93,94.93,94.93,2000-08-17,,94.93000030517578,mg/L
NMBGMR,AB-0018,AB-0018,342723106312001,S021,34.45894,-106.5258,WGS84,5410.01,ft,192.0,ft,sodium,mg/L,1,84.4,84.4,84.4,2001-06-24,,84.4000015258789,mg/L
NMBGMR,AB-0019,AB-0019,342426106555901,S022,34.40727,-106.93364,WGS84,5079.99,ft,316.0,ft,sodium,mg/L,1,36.63,36.63,36.63,2000-08-20,,36.630001068115234,mg/L
NMBGMR,AB-0020,AB-0020,350017106242301,S023,35.0048,-106.40697,WGS84,6369.0,ft,341.0,ft,sodium,mg/L,1,32.9,32.9,32.9,2000-06-26,,32.900001525878906,mg/L
NMBGMR,AB-0021,AB-0021,342914106371901,S024,34.48727,-106.62253,WGS84,5181.0,ft,400.0,ft,sodium,mg/L,1,43.56,43.56,43.56,2000-08-18,,43.560001373291016,mg/L
NMBGMR,AB-0022,AB-0022,350421106361001,S025,35.07251,-106.60364,WGS84,5283.99,ft,857.0,ft,sodium,mg/L,1,24.0,24.0,24.0,2000-06-20,,24.0,mg/L
NMBGMR,AB-0023,AB-0023,350355106351501,S026,35.06532,-106.58808,WGS84,5277.99,ft,1170.0,ft,sodium,mg/L,1,23.6,23.6,23.6,2000-06-20,,23.600000381469727,mg/L
NMBGMR,AB-0024,AB-0024,353736106210401,S027,35.62673,-106.35169,WGS84,5335.01,ft,320.0,ft,sodium,mg/L,1,16.4,16.4,16.4,2002-08-04,,16.399999618530273,mg/L
NMBGMR,AB-0025,AB-0025,350021106531101,S028,35.00586,-106.88697,WGS84,5487.99,ft,746.0,ft,sodium,mg/L,1,2190.0,2190.0,2190.0,2000-08-13,,2190.0,mg/L
NMBGMR,AB-0026,AB-0026,350121106520801,S029,35.02254,-106.86947,WGS84,5829.99,ft,1661.0,ft,sodium,mg/L,1,149.0,149.0,149.0,2000-08-13,,149.0,mg/L
NMBGMR,AB-0027,AB-0027,350602106333201,S030,35.10058,-106.55947,WGS84,5325.0,ft,1055.0,ft,sodium,mg/L,9,23.6,30.4,27.26,2000-06-28,,28.100000381469727,mg/L
NMBGMR,AB-0028,AB-0028,345205106384201,S033,34.86813,-106.66225,WGS84,4974.02,ft,182.0,ft,sodium,mg/L,1,44.88,44.88,44.88,2000-08-22,,44.880001068115234,mg/L
NMBGMR,AB-0029,AB-0029,353657106211601,S034,35.61588,-106.35503,WGS84,5298.0,ft,250.0,ft,sodium,mg/L,1,15.84,15.84,15.84,2000-08-29,,15.84000015258789,mg/L
NMBGMR,AB-0030,AB-0030,353805106232901,S035,35.63475,-106.39197,WGS84,5533.01,ft,290.0,ft,sodium,mg/L,1,6.49,6.49,6.49,2002-08-01,,6.489999771118164,mg/L
NMBGMR,AB-0031,AB-0031,353443106191301,S036,35.57866,-106.32086,WGS84,5362.01,ft,300.0,ft,sodium,mg/L,1,19.8,19.8,19.8,2000-08-29,,19.799999237060547,mg/L
NMBGMR,AB-0032,AB-0032,350647106440001,COL-W2,35.11309,-106.73392,WGS84,5227.99,ft,1605.0,ft,sodium,mg/L,1,100.1,100.1,100.1,2001-06-20,,100.0999984741211,mg/L
NMBGMR,AB-0033,AB-0033,352147106591101,S038,35.36308,-106.98698,WGS84,5720.01,ft,100.0,ft,sodium,mg/L,1,1177.0,1177.0,1177.0,2001-07-02,,1177.0,mg/L
NMBGMR,AB-0034,AB-0034,343539107005501,S039,34.5942,-107.01586,WGS84,5249.02,ft,439.0,ft,sodium,mg/L,1,1075.8,1075.8,1075.8,2001-06-22,,1075.800048828125,mg/L
NMBGMR,AB-0035,AB-0035,351025106341601,COR-W1,35.17363,-106.57197,WGS84,5295.01,ft,1186.0,ft,sodium,mg/L,1,62.1,62.1,62.1,2000-06-19,,62.099998474121094,mg/L
NMBGMR,AB-0036,AB-0036,344451106373401,S042,34.74752,-106.62669,WGS84,5066.99,ft,480.0,ft,sodium,mg/L,1,17.49,17.49,17.49,2000-08-15,,17.489999771118164,mg/L
NMBGMR,AB-0037,AB-0037,350534106354701,S043,35.09306,-106.59703,WGS84,5210.01,ft,1567.0,ft,sodium,mg/L,2,70.18,75.6,72.89,2002-07-22,,75.5999984741211,mg/L
NMBGMR,AB-0038,AB-0038,350534106354702,S044,35.09306,-106.59703,WGS84,5210.01,ft,842.0,ft,sodium,mg/L,2,41.25,46.6,43.92,2002-07-22,,46.599998474121094,mg/L
NMBGMR,AB-0039,AB-0039,350534106354703,S045,35.09306,-106.59703,WGS84,5210.01,ft,425.0,ft,sodium,mg/L,2,25.3,26.4,25.85,2002-07-22,,25.299999237060547,mg/L
NMBGMR,AB-0040,AB-0040,350642106401101,S046,35.11112,-106.66864,WGS84,4960.01,ft,1000.0,ft,sodium,mg/L,9,57.9,65.3,62.22,2000-06-30,,61.79999923706055,mg/L
NMBGMR,AB-0041,AB-0041,350655106395001,S047,35.11556,-106.68669,WGS84,4962.01,ft,950.0,ft,sodium,mg/L,1,42.13,42.13,42.13,2001-06-27,,42.130001068115234,mg/L
NMBGMR,AB-0042,AB-0042,350628106412201,S048,35.10785,-106.69003,WGS84,4961.65,ft,105.0,ft,sodium,mg/L,1,23.32,23.32,23.32,2001-07-06,,23.31999969482422,mg/L
NMBGMR,AB-0043,AB-0043,350628106412202,S049,35.10785,-106.69003,WGS84,4958.53,ft,75.0,ft,sodium,mg/L,1,24.75,24.75,24.75,2001-07-06,,24.75,mg/L
NMBGMR,AB-0044,AB-0044,350628106412203,S050,35.10785,-106.69003,WGS84,4961.68,ft,50.0,ft,sodium,mg/L,1,22.44,22.44,22.44,2001-07-06,,22.440000534057617,mg/L
