OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
343,343,"(578229.3375000004, 3722438.2135000005)",30-005-63628,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",2421.0,Artesia
344,344,"(599214.8525999999, 3707131.1248000003)",30-005-64118,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",1430.0,Artesia
345,345,"(599318.0447000004, 3706814.9355999995)",30-005-64127,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",1420.0,Artesia
346,346,"(598826.1799999997, 3705427.075200001)",30-005-64142,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",1428.0,Artesia
347,347,"(591599.1228, 3701668.9485)",30-005-63660,,,,,OCD_online_2018,No known issues,San Andres,1710.0,Artesia
348,348,"(637701.7562999995, 3706285.2781000007)",30-025-37466,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",352.0,Artesia
349,349,"(636382.5285999998, 3705283.825099999)",30-025-37524,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",343.0,Artesia
350,350,"(626365.2006000001, 3698535.108100001)",30-025-38171,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",624.0,Artesia
351,351,"(662924.9819, 3700328.4967)",30-025-38792,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",-180.0,Artesia
352,352,"(662941.7922, 3699289.1625999995)",30-025-38463,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",-215.0,Artesia
353,353,"(592833.7019999996, 3717560.0704999994)",30-005-64128,,,,,OCD_online_2018,No known issues,San Andres,1737.0,Artesia
354,354,"(641244.6993000004, 3704975.4605)",30-025-38292,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",196.0,Artesia
355,355,"(627032.0321000004, 3702699.4503000006)",30-025-38542,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",729.0,Artesia
356,356,"(632905.0588999996, 3696049.7397000007)",30-025-37571,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",375.0,Artesia
357,357,"(656772.0087000001, 3712095.9540999997)",30-025-38276,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",89.0,Artesia
358,358,"(664398.9071000004, 3714831.8277000003)",30-025-38145,,,,,OCD_online_2018,No known issues,San Andres,-154.0,Artesia
359,359,"(628755.1568, 3710579.6702999994)",30-025-39945,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",756.0,Artesia
360,360,"(635284.2895999998, 3699537.0075000003)",30-025-39508,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",308.0,Artesia
361,361,"(636353.7289000005, 3717547.4222)",30-005-29036,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",551.0,Artesia
362,362,"(636852.2825999996, 3718061.3576999996)",30-005-29084,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",561.0,Artesia
363,363,"(579055.6178000001, 3717306.1193000004)",30-005-63767,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",2341.0,Artesia
364,364,"(646412.8328, 3706202.759299999)",30-025-20473,,,,,OCD_online_2018,No known issues,San Andres,146.0,Artesia
365,365,"(631214.5609999998, 3701065.2646999992)",30-025-37438,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",495.0,Artesia
366,366,"(640433.4896, 3706046.6976999994)",30-025-37303,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",260.0,Artesia
367,367,"(634072.8165999996, 3712375.960000001)",30-025-38951,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",470.0,Artesia
368,368,"(646003.6183000002, 3701458.926999999)",30-025-37545,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",83.0,Artesia
369,369,"(620666.5915000001, 3701306.3937)",30-025-37765,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",814.0,Artesia
370,370,"(653833.8383999998, 3701788.5974000003)",30-025-37626,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",-85.0,Artesia
371,371,"(627870.8053000001, 3705393.9365999997)",30-025-38077,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",800.0,Artesia
372,372,"(644803.1135, 3701236.509400001)",30-025-38253,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",125.0,Artesia
373,373,"(636885.2286, 3704768.7903000005)",30-025-37628,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",329.0,Artesia
374,374,"(645797.6558999997, 3701757.0474999994)",30-025-37979,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",99.0,Artesia
375,375,"(651149.4615000002, 3695659.5555000007)",30-025-37259,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",-132.0,Artesia
376,376,"(641935.9884000001, 3703825.0956999995)",30-025-38573,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",197.0,Artesia
377,377,"(640222.9029000001, 3700039.3373000007)",30-025-38169,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",183.0,Artesia
378,378,"(642156.6809999999, 3696773.509400001)",30-025-38863,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",100.0,Artesia
379,379,"(646417.9338999996, 3700661.3215999994)",30-025-38185,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",67.0,Artesia
380,380,"(646210.4101, 3701060.1169000007)",30-025-37911,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",73.0,Artesia
381,381,"(625909.2099000001, 3704178.1064)",30-025-38390,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",846.0,Artesia
382,382,"(644779.5323000001, 3703046.5384)",30-025-38393,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",146.0,Artesia
383,383,"(626794.8926999997, 3696282.5205000006)",30-025-37982,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",578.0,Artesia
384,384,"(644907.6451000003, 3700936.4147999994)",30-025-38017,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",107.0,Artesia
385,385,"(649602.7200999996, 3708163.8111000005)",30-025-37103,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",141.0,Artesia
386,386,"(645070.3262999998, 3697610.878799999)",30-025-36985,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",47.0,Artesia
387,387,"(621429.1220000004, 3714950.6790999994)",30-025-37075,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",966.0,Artesia
388,388,"(648866.2078999998, 3708252.6734999996)",30-025-37104,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",153.0,Artesia
389,389,"(645750.0125000002, 3698141.0590000004)",30-025-36886,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",37.0,Artesia
390,390,"(649188.1113999998, 3703067.0962000005)",30-025-36915,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",44.0,Artesia
391,391,"(641595.3497000001, 3706185.1827000007)",30-025-37206,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",237.0,Artesia
392,392,"(645338.568, 3698934.499)",30-025-37543,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",43.0,Artesia
393,393,"(624701.5772000002, 3704564.3154000007)",30-025-39212,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",911.0,Artesia
394,394,"(646066.1051000003, 3704174.8280999996)",30-025-38252,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",80.0,Artesia
395,395,"(646501.8738000002, 3701768.977)",30-025-38396,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",81.0,Artesia
396,396,"(644544.8964999998, 3703274.4464999996)",30-025-38288,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",157.0,Artesia
397,397,"(645583.3103, 3702658.383199999)",30-025-38392,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",123.0,Artesia
398,398,"(578141.4408, 3719416.1045999993)",30-005-63747,,,,,OCD_online_2018,No known issues,San Andres,2399.0,Artesia
399,399,"(578338.4581000004, 3720426.9466999993)",30-005-63749,,,,,OCD_online_2018,No known issues,San Andres,2411.0,Artesia
400,400,"(578342.4486999996, 3719417.3213)",30-005-63805,,,,,OCD_online_2018,No known issues,San Andres,2400.0,Artesia
401,401,"(578371.7048000004, 3720603.123400001)",30-005-63640,,,,,OCD_online_2018,No known issues,San Andres,2419.0,Artesia
402,402,"(614621.625, 3699311.4091999996)",30-005-29066,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",983.0,Artesia
403,403,"(626793.8344, 3703393.9241000004)",30-025-37568,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",865.0,Artesia
404,404,"(625915.6238000002, 3703360.0066)",30-025-39746,,,,,OCD_online_2018,No known issues,"San Andres,Glorieta",899.0,Artesia
405,405,"(606878.4351000004, 3722805.625)",30-005-29028,,,,,OCD_online_2018,No known issues,San Andres,1421.0,Artesia
406,406,"(559756.0098000001, 3700258.121099999)",30-005-00035,,,,,Meyer1966,No known issues,"San Andres,Glorieta",3021.0,Artesia
407,407,"(570774.2599999998, 3686981.5331999995)",30-005-00328,,,,,OFR497,No known issues,"San Andres,Glorieta",2448.0,Artesia
408,408,"(555022.3361999998, 3695158.3819999993)",GR_RAB_NorthEW-120450,,,,,,Sampled from cross-section,San Andres,2955.0,Artesia
409,409,"(532610.4167999998, 3695078.4145)",GR_RAB_NorthEW-98038,,,,,,Sampled from cross-section,San Andres,3775.0,Artesia
410,410,"(553572.3876, 3695153.2084)",GR_RAB_NorthEW-119000,,,,,,Sampled from cross-section,San Andres,3041.0,Artesia
411,411,"(540407.1068000002, 3695106.2336999997)",GR_RAB_NorthEW-105835,,,,,,Sampled from cross-section,San Andres,3546.0,Artesia
412,412,"(539364.0867999997, 3695102.5121)",GR_RAB_NorthEW-104792,,,,,,Sampled from cross-section,San Andres,3572.0,Artesia
413,413,"(528761.6041000001, 3695064.6816000007)",GR_RAB_NorthEW-94189,,,,,,Sampled from cross-section,San Andres,3867.0,Artesia
414,414,"(538280.4193000002, 3695098.6455000006)",GR_RAB_NorthEW-103708,,,,,,Sampled from cross-section,San Andres,3605.0,Artesia
415,415,"(585654.4742999999, 3686272.2369)",30-005-00365,,,,,WellCompletionRecord,No known issues,San Andres,1872.0,Artesia
416,416,"(605373.9168999996, 3693630.5898)",30-005-00531,,,,,WellCompletionRecord,No known issues,"San Andres, Glorieta",1146.0,Artesia
417,417,"(598358.3907000003, 3715892.5505)",30-005-60787,,,,,OCD_online_2018,No known issues,,1610.0,SanAndres
418,418,"(631556.3782000002, 3718731.545)",30-005-29108,,,,,OCD_online_2018,No known issues,,747.0,SanAndres
419,419,"(507764.38350000046, 3711867.8078000005)",30-027-00018,,,,,Meyer1966,No known issues,,4755.0,SanAndres
420,420,"(485185.2923999997, 3683564.593699999)",30-027-00017,,,,,Meyer1966,No known issues,,6602.0,SanAndres
421,421,"(504368.5219999999, 3700289.8346999995)",NMBGMR_SSLib-616,,,,,NMBGMR_SubsurfaceLibrary,No known issues,,5066.0,SanAndres
422,422,"(515428.90160000045, 3700522.9012)",NMBGMR_SSLib-617,,,,,NMBGMR_SubsurfaceLibrary,No known issues,,4568.0,SanAndres
423,423,"(493564.45359999966, 3693627.519200001)",30-027-20019,,,,,NMOCD_online,No known issues,,5563.0,SanAndres
424,424,"(496300.0389999999, 3691753.8028999995)",30-027-20018,,,,,NMOCD_online,No known issues,,5389.0,SanAndres
425,425,"(508572.67399999965, 3694992.6459)",GR_RAB_NorthEW-74000,,,,,,Sampled from cross-section,,4677.0,SanAndres
426,426,"(535576.7419999996, 3695088.9986000005)",GR_RAB_NorthEW-101004,,,,,,Sampled from cross-section,,3821.0,SanAndres
427,427,"(507572.68039999995, 3694989.0779)",GR_RAB_NorthEW-73000,,,,,,Sampled from cross-section,,4791.0,SanAndres
428,428,"(522978.7615, 3695044.0480000004)",GR_RAB_NorthEW-88406,,,,,,Sampled from cross-section,,4039.0,SanAndres
429,429,"(559867.1889000004, 3680066.322899999)",Yeso_IsoValuePts_10,,,,,OFR543,,,2687.0,SanAndres
430,430,"(550168.5810000002, 3689156.6139)",Yeso_IsoValuePts_19,,,,,OFR543,,,3082.0,SanAndres
431,431,"(553984.2292999998, 3698404.864600001)",Yeso_IsoValuePts_20,,,,,OFR543,,,3111.0,SanAndres
432,432,"(556663.0193999996, 3715329.782299999)",Yeso_IsoValuePts_21,,,,,OFR543,,,3136.0,SanAndres
433,433,"(542033.4839000003, 3694422.5310999993)",Yeso_IsoValuePts_28,,,,,OFR543,,,3520.0,SanAndres
434,434,"(541683.0866999999, 3702884.9899000004)",Yeso_IsoValuePts_29,,,,,OFR543,,,3531.0,SanAndres
435,435,"(528138.8701999998, 3680484.3636000007)",Yeso_IsoValuePts_36,,,,,OFR543,,,4075.0,SanAndres
436,436,"(527107.8262, 3686064.4595999997)",Yeso_IsoValuePts_37,,,,,OFR543,,,4050.0,SanAndres
437,437,"(523608.1500000004, 3691107.5480000004)",Yeso_IsoValuePts_38,,,,,OFR543,,,4035.0,SanAndres
438,438,"(523435.2034999998, 3695418.114499999)",Yeso_IsoValuePts_39,,,,,OFR543,,,4024.0,SanAndres
439,439,"(505887.8487999998, 3688649.2305999994)",Yeso_IsoValuePts_61,,,,,OFR543,,,5040.0,SanAndres
440,440,"(500711.5398000004, 3705871.7401)",Yeso_IsoValuePts_63,,,,,OFR543,,,4985.0,SanAndres
441,441,"(502419.43259999994, 3709637.75)",Yeso_IsoValuePts_64,,,,,OFR543,,,4980.0,SanAndres
442,442,"(495922.5658, 3699400.448000001)",Yeso_IsoValuePts_73,,,,,OFR543,,,5498.0,SanAndres
443,443,"(493449.91530000046, 3708360.6985)",Yeso_IsoValuePts_74,,,,,OFR543,,,5472.0,SanAndres
444,444,"(494525.68649999984, 3713338.6154999994)",Yeso_IsoValuePts_75,,,,,OFR543,,,5465.0,SanAndres
445,445,"(489342.89080000017, 3680484.3636000007)",Yeso_IsoValuePts_89,,,,,OFR543,,,6070.0,SanAndres
446,446,"(486738.76630000025, 3708858.4902)",Yeso_IsoValuePts_92,,,,,OFR543,,,5964.0,SanAndres
447,447,"(459996.19570000004, 3677497.613399999)",Yeso_IsoValuePts_224,,,,,OFR543,,,8086.0,SanAndres
448,448,"(461383.3624, 3679102.7602999993)",Yeso_ContactPts_607,,,,,NMBGMR_500k,,,7817.0,SanAndres
449,449,"(458961.89690000005, 3680446.6263999995)",Yeso_ContactPts_616,,,,,NMBGMR_500k,,,8108.0,SanAndres
450,450,"(493112.91420000046, 3689078.1126000006)",Yeso_ContactPts_675,,,,,NMBGMR_500k,,,5857.0,SanAndres
451,451,"(494274.96360000037, 3688201.6373999994)",Yeso_ContactPts_676,,,,,NMBGMR_500k,,,5809.0,SanAndres
452,452,"(489995.7594999997, 3685957.7312000003)",Yeso_ContactPts_677,,,,,NMBGMR_500k,,,6148.0,SanAndres
453,453,"(486736.8141000001, 3690500.344799999)",Yeso_ContactPts_723,,,,,NMBGMR_500k,,,6107.0,SanAndres
454,454,"(590266.8130999999, 3723859.4001)",30-005-00407,,,,,SalineSE,No known issues,,2010.0,LOchoan
455,455,"(570653.1551999999, 3695210.1164999995)",Artesia_ContactPts_207,,,,,NMBGMR_500k,,,2419.0,LOchoan
456,456,"(568061.3510999996, 3716974.0534000006)",Artesia_ContactPts_276,,,,,NMBGMR_500k,,,2669.0,LOchoan
457,457,"(566133.0686999997, 3717745.5001)",Artesia_ContactPts_277,,,,,NMBGMR_500k,,,2622.0,LOchoan
458,458,"(565886.2122, 3720671.0238000005)",Artesia_ContactPts_279,,,,,NMBGMR_500k,,,2689.0,LOchoan
459,459,"(465396.2792999996, 3681051.548699999)",Yeso_IsoValuePts_137,,,,,OFR543,,Yeso,7065.0,SanAndres
460,460,"(577334.4709999999, 3674545.0911999997)",30-005-62980,,,,,SalineSE,No known issues,"San Andres,Glorieta",2131.0,Artesia
461,461,"(630918.5471000001, 3674413.9590000007)",30-025-01070,,,,,SalineSE,No known issues,"San Andres,Glorieta",337.0,Artesia
462,462,"(655087.5564000001, 3676274.5188999996)",30-025-03665,,,,,SalineSE,No known issues,"San Andres,Glorieta",-406.0,Artesia
463,463,"(606744.6035000002, 3675549.4525000006)",30-005-00729,,,,,SalineSE,No known issues,"San Andres,Glorieta",931.0,Artesia
464,464,"(549152.4537000004, 3674685.7530000005)",30-005-00098,,,,,SalineSE,No known issues,"San Andres,Glorieta",2983.0,Artesia
465,465,"(618065.6209000004, 3671825.7345000003)",30-025-20405-0001,,,,,SalineSE,No known issues,"San Andres,Glorieta",684.0,Artesia
466,466,"(619933.0082999999, 3674967.8246999998)",30-025-20737,,,,,SalineSE,No known issues,"San Andres,Glorieta",648.0,Artesia
467,467,"(515535.9581000004, 3674013.0715999994)",Yeso_IsoValuePts_47,,,,,OFR543,,,4609.0,SanAndres
468,468,"(485669.11730000004, 3672128.7687)",Yeso_IsoValuePts_88,,,,,OFR543,,,6111.0,SanAndres
469,469,"(462242.60450000037, 3674648.030200001)",Yeso_IsoValuePts_168,,,,,OFR543,,,7599.0,SanAndres
470,470,"(462899.0817999998, 3676502.0299999993)",Yeso_IsoValuePts_169,,,,,OFR543,,,7589.0,SanAndres
471,471,"(460388.6047, 3676662.7018999998)",Yeso_IsoValuePts_222,,,,,OFR543,,,8090.0,SanAndres
472,472,"(443463.6869999999, 3673085.3406000007)",Yeso_IsoValuePts_315,,,,,OFR543,,,8625.0,SanAndres
473,473,"(441472.5203, 3673470.032299999)",Yeso_IsoValuePts_316,,,,,OFR543,,,8627.0,SanAndres
474,474,"(573828.9698999999, 3675495.0387999993)",Artesia_ContactPts_172,,,,,NMBGMR_500k,,,2218.0,LOchoan
475,475,"(549186.5213000001, 3630958.2380999997)",30-015-21559,,,,,SalineSE,No known issues,"San Andres,Glorieta",2722.0,Artesia
476,476,"(567137.1995000001, 3648230.2397000007)",30-005-00205,,,,,SalineSE,No known issues,"San Andres,Glorieta",2233.0,Artesia
477,477,"(575279.0185000002, 3629762.2643)",30-015-01611,,,,,SalineSE,No known issues,"San Andres,Glorieta",1776.0,Artesia
478,478,"(592350.7892000005, 3633580.1458)",30-015-04187,,,,,SalineSE,No known issues,"San Andres,Glorieta",961.0,Artesia
479,479,"(606754.5743000004, 3632136.5153)",30-015-05347,,,,,SalineSE,No known issues,"San Andres,Glorieta",472.0,Artesia
480,480,"(646103.5083999997, 3632624.2763)",30-025-02856,,,,,SalineSE,No known issues,"San Andres,Glorieta",-805.0,Artesia
481,481,"(600300.0404000003, 3642106.4252000004)",30-015-03917,,,,,SalineSE,No known issues,"San Andres,Glorieta",818.0,Artesia
482,482,"(606209.6150000002, 3645520.3037)",30-015-04839,,,,,SalineSE,No known issues,"San Andres,Glorieta",499.0,Artesia
483,483,"(643286.5571999997, 3648777.410700001)",30-025-01883,,,,,SalineSE,No known issues,"San Andres,Glorieta",-494.0,Artesia
484,484,"(638094.8595000003, 3630130.7284999993)",30-025-02128,,,,,SalineSE,No known issues,"San Andres,Glorieta",-564.0,Artesia
485,485,"(661388.3299000002, 3651500.6494999994)",30-025-03701,,,,,SalineSE,No known issues,"San Andres,Glorieta",-984.0,Artesia
486,486,"(656851.6935, 3641638.7255000006)",30-025-03743,,,,,SalineSE,No known issues,"San Andres,Glorieta",-931.0,Artesia
487,487,"(660448.4571000002, 3638180.7260999996)",30-025-05412,,,,,SalineSE,No known issues,"San Andres,Glorieta",-831.0,Artesia
488,488,"(659900.3520999998, 3639195.520199999)",30-025-05369,,,,,SalineSE,No known issues,"Glorieta,San Andres",-826.0,Artesia
489,489,"(675855.2166999998, 3639122.0963000003)",30-025-07293,,,,,SalineSE,No known issues,"San Andres,Glorieta",-1380.0,Artesia
490,490,"(554997.9489000002, 3652141.4845000003)",30-005-00107,,,,,SalineSE,No known issues,"San Andres,Glorieta",2698.0,Artesia
491,491,"(580852.4930999996, 3650474.4473)",30-005-00378,,,,,SalineSE,No known issues,"San Andres,Glorieta",1733.0,Artesia
492,492,"(588327.1880000001, 3667714.3882)",30-005-00430,,,,,SalineSE,No known issues,"San Andres,Glorieta",1605.0,Artesia
493,493,"(591942.1821999997, 3660030.780200001)",30-005-00441,,,,,SalineSE,No known issues,"San Andres,Glorieta",1434.0,Artesia
494,494,"(593711.6536999997, 3651684.2183999997)",30-005-00456,,,,,SalineSE,No known issues,"San Andres,Glorieta",1082.0,Artesia
495,495,"(570777.4781999998, 3645226.8954000007)",30-015-00561,,,,,SalineSE,No known issues,"San Andres,Glorieta",2058.0,Artesia
496,496,"(588847.1836000001, 3632230.8652999997)",30-015-03063,,,,,SalineSE,No known issues,"San Andres,Glorieta",1049.0,Artesia
497,497,"(590345.6245999997, 3631141.2906)",30-015-03068,,,,,SalineSE,No known issues,"San Andres,Glorieta",990.0,Artesia
498,498,"(605112.0187999997, 3636133.7589999996)",30-015-05074,,,,,SalineSE,No known issues,"San Andres,Glorieta",500.0,Artesia
499,499,"(617907.5219999999, 3642290.5194000006)",30-025-00402,,,,,SalineSE,No known issues,"San Andres,Glorieta",82.0,Artesia
500,500,"(630327.2695000004, 3656655.532400001)",30-025-01218,,,,,SalineSE,No known issues,"San Andres,Glorieta",-9.0,Artesia
501,501,"(644175.4200999998, 3626978.082800001)",30-025-03043,,,,,SalineSE,No known issues,San Andres,-802.0,Artesia
502,502,"(658954.5506999996, 3637317.0461)",30-025-03829,,,,,SalineSE,No known issues,"San Andres,Glorieta",-780.0,Artesia
503,503,"(669954.8108999999, 3670987.3051999994)",30-025-05083,,,,,SalineSE,No known issues,"San Andres,Glorieta",-804.0,Artesia
504,504,"(678549.7111999998, 3648000.6915000007)",30-025-20486,,,,,SalineSE,No known issues,"San Andres,Glorieta",-1250.0,Artesia
505,505,"(635802.5214, 3621907.4846)",30-025-02362,,,,,SalineSE,Pick uncertain,San Andres,-1180.0,Artesia
506,506,"(672909.7412999999, 3618881.912799999)",30-025-07604,,,,,SalineSE,No known issues,"San Andres,Glorieta",-692.0,Artesia
507,507,"(582763.4330000002, 3627054.8291999996)",30-015-20492,,,,,SalineSE,No known issues,"San Andres,Glorieta",924.0,Artesia
508,508,"(667544.5003000004, 3625298.3696999997)",30-025-05449,,,,,SalineSE,No known issues,"San Andres,Glorieta",-886.0,Artesia
509,509,"(565311.3536, 3626566.1698000003)",30-015-00789-0001,,,,,SalineSE,No known issues,San Andres,2172.0,Artesia
510,510,"(547596.8598999996, 3618870.107999999)",30-015-20076,,,,,SalineSE,No known issues,"San Andres,Glorieta",2906.0,Artesia
511,511,"(638651.9451000001, 3664268.5233999994)",30-025-34333,,,,,SalineSE,No known issues,San Andres,-213.0,Artesia
512,512,"(669745.8717999998, 3660506.4657000005)",30-025-05157,,,,,SalineSE,No known issues,"San Andres,Glorieta",-821.0,Artesia
513,513,"(669889.6856000004, 3657383.341600001)",30-025-05258,,,,,SalineSE,No known issues,"San Andres,Glorieta",-791.0,Artesia
514,514,"(640291.0407999996, 3644737.614499999)",30-025-25673,,,,,SalineSE,No known issues,"San Andres,Glorieta",-509.0,Artesia
515,515,"(633068.2647000002, 3644825.7962999996)",30-025-25830,,,,,SalineSE,No known issues,"San Andres,Glorieta",-256.0,Artesia
516,516,"(643564.3065, 3647108.000499999)",30-025-27539-0001,,,,,SalineSE,No known issues,"San Andres,Glorieta",-501.0,Artesia
517,517,"(625077.5911999997, 3639072.3432)",30-025-34368-0001,,,,,SalineSE,No known issues,"San Andres,Glorieta",-222.0,Artesia
518,518,"(564496.9413999999, 3669076.6456000004)",30-005-60355,,,,,SalineSE,No known issues,"San Andres,Glorieta",2587.0,Artesia
519,519,"(534140.0248999996, 3644176.5705999993)",30-015-22888,,,,,SalineSE,No known issues,"San Andres,Glorieta",3593.0,Artesia
520,520,"(617958.1497, 3649607.3135)",30-025-00351,,,,,SalineSE,No known issues,"San Andres,Glorieta",241.0,Artesia
521,521,"(651049.1162999999, 3671086.187000001)",30-025-02685,,,,,SalineSE,No known issues,San Andres,-430.0,Artesia
522,522,"(646827.6464999998, 3639895.4772999994)",30-025-02800,,,,,SalineSE,No known issues,"San Andres,Glorieta",-842.0,Artesia
523,523,"(679433.2501999997, 3660274.7876999993)",30-025-21797,,,,,SalineSE,No known issues,"San Andres,Glorieta",-955.0,Artesia
524,524,"(674988.1722999997, 3643931.6756999996)",30-025-22923,,,,,SalineSE,No known issues,San Andres,-1230.0,Artesia
525,525,"(645151.2255999995, 3662931.0013999995)",30-025-23108,,,,,SalineSE,No known issues,San Andres,-425.0,Artesia
526,526,"(661725.5533999996, 3657971.0963000003)",30-025-24286,,,,,SalineSE,No known issues,"San Andres,Glorieta",-866.0,Artesia
527,527,"(654598.0987999998, 3636910.8728)",30-025-24656,,,,,SalineSE,No known issues,"San Andres,Glorieta",-846.0,Artesia
528,528,"(532503.9883000003, 3633683.7642)",30-015-21238,,,,,SalineSE,No known issues,"San Andres,Glorieta",3679.0,Artesia
529,529,"(581946.2322000004, 3663697.2245000005)",30-005-00386,,,,,SalineSE,No known issues,"San Andres,Glorieta",1828.0,Artesia
530,530,"(610233.9167999998, 3649834.6593999993)",30-005-20985,,,,,SalineSE,No known issues,San Andres,322.0,Artesia
531,531,"(569842.1032999996, 3624536.1610000003)",30-015-24857,,,,,SalineSE,No known issues,"San Andres,Glorieta",1770.0,Artesia
532,532,"(599224.6546999998, 3629053.3282999992)",30-015-26969,,,,,SalineSE,No known issues,San Andres,197.0,Artesia
533,533,"(641776.7289000005, 3624963.0035999995)",30-025-20378,,,,,SalineSE,No known issues,"San Andres,Glorieta",-1148.0,Artesia
534,534,"(672480.4127000002, 3648868.91)",30-025-07270,,,,,SalineSE,No known issues,"San Andres,Glorieta",-1221.0,Artesia
535,535,"(611525.3157000002, 3631751.2454000004)",30-025-08033,,,,,SalineSE,No known issues,"San Andres,Glorieta",275.0,Artesia
536,536,"(679785.1312999995, 3638368.475400001)",30-025-23203,,,,,SalineSE,No known issues,"San Andres,Glorieta",-1488.0,Artesia
537,537,"(641551.6940000001, 3654009.954)",30-025-32421,,,,,SalineSE,No known issues,"San Andres,Glorieta",-384.0,Artesia
538,538,"(629963.0592999998, 3642809.3290999997)",30-025-01256,,,,,SalineSE,No known issues,"San Andres,Glorieta",-305.0,Artesia
539,539,"(655624.8486000001, 3663507.635500001)",30-025-03671,,,,,SalineSE,No known issues,"San Andres,Glorieta",-586.0,Artesia
540,540,"(598557.7751000002, 3650494.3479999993)",30-005-00514-0002,,,,,SalineSE,No known issues,"San Andres,Glorieta",1083.0,Artesia
541,541,"(627302.0999999996, 3631931.9428000003)",30-025-01515,,,,,SalineSE,No known issues,"San Andres,Glorieta",-445.0,Artesia
542,542,"(672109.3205000004, 3648862.434699999)",30-025-07268,,,,,SalineSE,No known issues,"San Andres,Glorieta",-1214.0,Artesia
543,543,"(644420.6678999998, 3655624.1986)",30-025-02690,,,,,SalineSE,No known issues,"San Andres,Glorieta",-513.0,Artesia
544,544,"(652509.9183, 3655400.3895999994)",30-025-02693,,,,,SalineSE,No known issues,"San Andres,Glorieta",-628.0,Artesia
545,545,"(560032.7427000003, 3623292.2623999994)",30-015-00289,,,,,SalineSE,No known issues,"San Andres,Glorieta",2399.0,Artesia
546,546,"(570069.4052999998, 3631725.0649999995)",30-015-00472,,,,,SalineSE,No known issues,"San Andres,Glorieta",1865.0,Artesia
547,547,"(673937.2460000003, 3627811.447899999)",30-025-07318,,,,,SalineSE,No known issues,"San Andres,Glorieta",-1237.0,Artesia
548,548,"(636584.7900999999, 3671257.9987000003)",30-025-01869,,,,,SalineSE,No known issues,"San Andres,Glorieta",15.0,Artesia
549,549,"(578498.1308000004, 3652538.5843)",30-005-60542,,,,,OFR497,No known issues,"San Andres,Glorieta",1652.0,Artesia
550,550,"(579734.5630999999, 3619007.6719000004)",30-015-22698,,,,,OFR497,No known issues,San Andres,964.0,Artesia
