OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
330,330,"(678549.7111999998, 3648000.6915000007)",30-025-20486,,,,,SalineSE,No known issues,"Rustler,Upper Ochoan",1730.0,LDockum
331,331,"(655624.8486000001, 3663507.635500001)",30-025-03671,,,,,SalineSE,No known issues,"Dewey Lake,Rustler",2082.0,LDockum
332,332,"(650537.7583999997, 3649609.7244000006)",30-025-30879,,,,,OFR497,No known issues,Upper Ochoan,2126.0,LDockum
333,333,"(681299.9381999997, 3656457.7367000002)",42-501-32492,,,,,BRACS_BEG_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,1671.0,LDockum
334,334,"(681074.8031000001, 3668518.9332)",42-501-33538,,,,,BRACS_BEG_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,1696.0,LDockum
335,335,"(605456.8284999998, 3653412.5766000003)",30-005-00500,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3181.0,LDockum
336,336,"(609245.9894000003, 3665135.7873)",30-005-01016,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3117.0,LDockum
337,337,"(619441.3339, 3646734.3791000005)",30-025-00361,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3087.0,LDockum
338,338,"(658050.2454000004, 3654699.7949)",30-025-03686,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1979.0,LDockum
339,339,"(676536.8108000001, 3662646.3330000006)",30-025-07249,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1775.0,LDockum
340,340,"(654773.6204000004, 3665114.9669000003)",30-025-21398,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1969.0,LDockum
341,341,"(637618.7478, 3653518.9449000005)",30-025-22926,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2412.0,LDockum
342,342,"(621343.8349000001, 3667443.534)",30-025-25128,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2861.0,LDockum
343,343,"(665592.6529000001, 3666391.1865)",30-025-25610,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1824.0,LDockum
344,344,"(630471.3186999997, 3666458.2569999993)",30-025-29166,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2566.0,LDockum
345,345,"(671541.5766000003, 3653242.4200999998)",30-025-38955,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1772.0,LDockum
346,346,"(615293.7525000004, 3656139.1634)",30-025-39924,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3003.0,LDockum
347,347,"(643129.3015999999, 3661720.3013000004)",30-025-28530,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2219.0,LDockum
348,348,"(628713.0406, 3657104.0095000006)",30-025-28244,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2716.0,LDockum
349,349,"(665660.0094999997, 3666465.0317)",30-025-05108,,,,,OFR487,No known issues,Upper Ochoan,1854.0,LDockum
350,350,"(646103.5083999997, 3632624.2763)",30-025-02856,,,,,SalineSE,No known issues,"Dewey Lake,Rustler",2391.0,LDockum
351,351,"(627302.0999999996, 3631931.9428000003)",30-025-01515,,,,,SalineSE,No known issues,"Dewey Lake,Rustler",2739.0,LDockum
352,352,"(616553.0791999996, 3622141.5338000003)",30-025-00867,,,,,SalineSE,No known issues,"Rustler,Upper Ochoan",3006.0,LDockum
353,353,"(682044.2351000002, 3640913.6258000005)",42-165-31686,,,,,BRACS_RRC_GAU_Q_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,1765.0,LDockum
354,354,"(605790.9768000003, 3644959.4689000007)",30-015-04832,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3158.0,LDockum
355,355,"(610692.4622999998, 3638194.3011000007)",30-015-05014,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3335.0,LDockum
356,356,"(618768.9857000001, 3636683.0976)",30-025-00441,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,3061.0,LDockum
357,357,"(673217.2975000003, 3623380.8867000006)",30-025-07395,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2006.0,LDockum
358,358,"(635248.5394000001, 3627159.8729)",30-025-20678,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2562.0,LDockum
359,359,"(622606.9425999997, 3628787.6631000005)",30-025-21636,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2924.0,LDockum
360,360,"(631947.9627999999, 3636062.024)",30-025-22729,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2620.0,LDockum
361,361,"(654182.7800000003, 3637625.5537)",30-025-25120,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2014.0,LDockum
362,362,"(641545.8404000001, 3642276.1104000006)",30-025-26694,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2270.0,LDockum
363,363,"(667012.9490999999, 3633867.236300001)",30-025-27552,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1774.0,LDockum
364,364,"(651185.0475000003, 3623162.2206999995)",30-025-28071,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2314.0,LDockum
365,365,"(627922.1009999998, 3644858.318499999)",30-025-28648,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2726.0,LDockum
366,366,"(633442.0926999999, 3620795.8071999997)",30-025-29281,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2607.0,LDockum
367,367,"(667338.6853, 3643747.2467)",30-025-29788,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1810.0,LDockum
368,368,"(642348.1798, 3631604.6349)",30-025-27318,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2500.0,LDockum
369,369,"(625164.3597999997, 3626437.5869999994)",30-025-36870,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2761.0,LDockum
370,370,"(680553.9424999999, 3617830.2137)",30-025-25993,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,1971.0,LDockum
371,371,"(645141.4205999998, 3618113.4115999993)",30-025-28300,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2424.0,LDockum
372,372,"(583207.7589999996, 3645983.755000001)",Contacts_manual_1,,,,,Cikoski_DataInterp,,,3690.0,LDockum
373,373,"(583230.5938999997, 3648370.3257)",Contacts_manual_2,,,,,Cikoski_DataInterp,,,,LDockum
374,374,"(592350.7892000005, 3633580.1458)",30-015-04187,,,,,SalineSE,No known issues,Salado,3390.0,LOchoan
375,375,"(606754.5743000004, 3632136.5153)",30-015-05347,,,,,SalineSE,Pick uncertain,Salado,,LOchoan
376,376,"(643286.5571999997, 3648777.410700001)",30-025-01883,,,,,SalineSE,No known issues,Salado,,LOchoan
377,377,"(638094.8595000003, 3630130.7284999993)",30-025-02128,,,,,SalineSE,No known issues,Salado,,LOchoan
378,378,"(655087.5564000001, 3676274.5188999996)",30-025-03665,,,,,SalineSE,No known issues,Salado,,LOchoan
379,379,"(661388.3299000002, 3651500.6494999994)",30-025-03701,,,,,SalineSE,No known issues,Salado,1917.0,LOchoan
380,380,"(656851.6935, 3641638.7255000006)",30-025-03743,,,,,SalineSE,No known issues,Salado,1959.0,LOchoan
381,381,"(660448.4571000002, 3638180.7260999996)",30-025-05412,,,,,SalineSE,No known issues,Salado,1926.0,LOchoan
382,382,"(675855.2166999998, 3639122.0963000003)",30-025-07293,,,,,SalineSE,No known issues,Salado,1770.0,LOchoan
383,383,"(588327.1880000001, 3667714.3882)",30-005-00430,,,,,SalineSE,No known issues,Salado,3546.0,LOchoan
384,384,"(591942.1821999997, 3660030.780200001)",30-005-00441,,,,,SalineSE,No known issues,Salado,3616.0,LOchoan
385,385,"(593711.6536999997, 3651684.2183999997)",30-005-00456,,,,,SalineSE,nan,nan,3646.0,LOchoan
386,386,"(606744.6035000002, 3675549.4525000006)",30-005-00729,,,,,SalineSE,No known issues,Salado,3146.0,LOchoan
387,387,"(588847.1836000001, 3632230.8652999997)",30-015-03063,,,,,SalineSE,No known issues,Salado,3435.0,LOchoan
388,388,"(590345.6245999997, 3631141.2906)",30-015-03068,,,,,SalineSE,No known issues,Salado,3484.0,LOchoan
389,389,"(617907.5219999999, 3642290.5194000006)",30-025-00402,,,,,SalineSE,No known issues,Salado,3078.0,LOchoan
390,390,"(630327.2695000004, 3656655.532400001)",30-025-01218,,,,,SalineSE,No known issues,Salado,,LOchoan
391,391,"(644175.4200999998, 3626978.082800001)",30-025-03043,,,,,SalineSE,No known issues,Salado,2401.0,LOchoan
392,392,"(658954.5506999996, 3637317.0461)",30-025-03829,,,,,SalineSE,No known issues,Salado,,LOchoan
393,393,"(669954.8108999999, 3670987.3051999994)",30-025-05083,,,,,SalineSE,No known issues,Salado,1777.0,LOchoan
394,394,"(635802.5214, 3621907.4846)",30-025-02362,,,,,SalineSE,No known issues,Salado,2517.0,LOchoan
395,395,"(672909.7412999999, 3618881.912799999)",30-025-07604,,,,,SalineSE,No known issues,Salado,,LOchoan
396,396,"(633068.2647000002, 3644825.7962999996)",30-025-25830,,,,,SalineSE,No known issues,Salado,,LOchoan
397,397,"(643564.3065, 3647108.000499999)",30-025-27539-0001,,,,,SalineSE,No known issues,Salado,,LOchoan
398,398,"(596383.4170000004, 3620384.9626)",30-015-24651,,,,,SalineSE,No known issues,Salado,3223.0,LOchoan
399,399,"(610233.9167999998, 3649834.6593999993)",30-005-20985,,,,,SalineSE,No known issues,Salado,,LOchoan
400,400,"(641776.7289000005, 3624963.0035999995)",30-025-20378,,,,,SalineSE,No known issues,Salado,2495.0,LOchoan
401,401,"(660379.7471000003, 3619966.8111000005)",30-025-21832,,,,,SalineSE,No known issues,Salado,2390.0,LOchoan
402,402,"(679785.1312999995, 3638368.475400001)",30-025-23203,,,,,SalineSE,No known issues,Salado,1753.0,LOchoan
403,403,"(653011.5324999997, 3621967.8586999997)",30-025-03977,,,,,SalineSE,No known issues,Salado,,LOchoan
404,404,"(629963.0592999998, 3642809.3290999997)",30-025-01256,,,,,SalineSE,No known issues,Salado,,LOchoan
405,405,"(672109.3205000004, 3648862.434699999)",30-025-07268,,,,,SalineSE,No known issues,Salado,1768.0,LOchoan
406,406,"(644420.6678999998, 3655624.1986)",30-025-02690,,,,,SalineSE,No known issues,Salado,2180.0,LOchoan
407,407,"(652509.9183, 3655400.3895999994)",30-025-02693,,,,,SalineSE,No known issues,Salado,2105.0,LOchoan
408,408,"(673937.2460000003, 3627811.447899999)",30-025-07318,,,,,SalineSE,No known issues,Salado,1801.0,LOchoan
409,409,"(636584.7900999999, 3671257.9987000003)",30-025-01869,,,,,SalineSE,No known issues,Salado,2363.0,LOchoan
410,410,"(579734.5630999999, 3619007.6719000004)",30-015-22698,,,,,OFR497,No known issues,Salado,3354.0,LOchoan
411,411,"(608553.8984000003, 3618049.196799999)",30-015-22925,,,,,OFR497,No known issues,Salado,3149.0,LOchoan
412,412,"(672071.7869999995, 3659736.0997)",OFR497-153,,,,,OFR497,No known issues,Salado,1810.0,LOchoan
413,413,"(573275.5784999998, 3632158.5439999998)",LOchoan_ContactPts_139,,,,,NMBGMR_500k,,Salado,3811.0,LOchoan
414,414,"(575312.3490000004, 3634541.9354)",LOchoan_ContactPts_140,,,,,NMBGMR_500k,,Salado,3716.0,LOchoan
415,415,"(573298.6553999996, 3636328.9289999995)",LOchoan_ContactPts_141,,,,,NMBGMR_500k,,Salado,3749.0,LOchoan
416,416,"(574897.4123999998, 3638333.2079000007)",LOchoan_ContactPts_142,,,,,NMBGMR_500k,,Salado,3733.0,LOchoan
417,417,"(573997.4047999997, 3640647.3028999995)",LOchoan_ContactPts_143,,,,,NMBGMR_500k,,Salado,3731.0,LOchoan
418,418,"(576407.3896000003, 3644079.8452000003)",LOchoan_ContactPts_144,,,,,NMBGMR_500k,,Salado,3728.0,LOchoan
419,419,"(573234.3811999997, 3643694.950200001)",LOchoan_ContactPts_145,,,,,NMBGMR_500k,,Salado,3769.0,LOchoan
420,420,"(573742.9709000001, 3650146.2947000004)",LOchoan_ContactPts_150,,,,,NMBGMR_500k,,Salado,3610.0,LOchoan
421,421,"(610337.9825999998, 3638211.0622000005)",30-015-30947,,,,,WellCompletionRecord,No known issues,Salado,,LOchoan
422,422,"(660164.2588, 3613392.4582)",30-025-05640,,,,,SalineSE,No known issues,"Dewey Lake,Rustler",2462.0,LDockum
423,423,"(656896.0306000002, 3613859.2229999993)",30-025-04039,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2514.0,LDockum
424,424,"(636750.9954000004, 3615160.5484999996)",30-025-21286,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2571.0,LDockum
425,425,"(652141.2197000002, 3609632.714299999)",30-025-26866,,,,,OFR497,No known issues,"Dewey Lake,Rustler,Upper Ochoan",2275.0,LDockum
426,426,"(648925.1640999997, 3606458.0818000007)",30-025-27494,,,,,OFR497,No known issues,Upper Ochoan,2203.0,LDockum
427,427,"(665158.7424999997, 3600690.7135000005)",BRACS_ID-2834,,,,,BRACS_NM_EMNRD_Geophysical_Logs,No known issues,"Dewey Lake,Rustler,Upper Ochoan",2394.0,LDockum
428,428,"(670994.6458, 3612476.7179000005)",30-025-07717,,,,,BRACS_NM_EMNRD_Geophysical_Logs,No known issues,"Dewey Lake,Rustler,Upper Ochoan",2135.0,LDockum
429,429,"(645230.2840999998, 3612895.6349)",30-025-03185,,,,,BRACS_NM_EMNRD_Geophysical_Logs,No known issues,"Dewey Lake,Rustler,Upper Ochoan",2455.0,LDockum
430,430,"(659454.6529000001, 3604236.9448000006)",30-025-04308,,,,,BRACS_NM_EMNRD_Geophysical_Logs,No known issues,"Dewey Lake,Rustler,Upper Ochoan",2689.0,LDockum
431,431,"(657085.8464000002, 3600969.8266000003)",30-025-04405,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2447.0,LDockum
432,432,"(681278.7423999999, 3596285.8795)",30-025-07897,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2117.0,LDockum
433,433,"(665647.4220000003, 3612680.9574999996)",30-025-09886,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2268.0,LDockum
434,434,"(681562.9804999996, 3606214.3867000006)",30-025-27757,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2081.0,LDockum
435,435,"(669680.0170999998, 3603389.7193)",30-025-34127,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2289.0,LDockum
436,436,"(659862.5006999997, 3609484.8257999998)",30-025-05780,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2676.0,LDockum
437,437,"(673552.1270000003, 3604436.3024000004)",30-025-07838,,,,,OFR497,No known issues,"Dewey Lake,Rustler,Upper Ochoan",2178.0,LDockum
438,438,"(679330.3924000002, 3597843.486199999)",UOchoan_IsoValuePts0_422,,,,,EwingEtAl2012,,Rustler,,LDockum
439,439,"(675592.6837999998, 3597637.6363999993)",UOchoan_IsoValuePts0_527,,,,,EwingEtAl2012,,Rustler,,LDockum
440,440,"(681671.3735999996, 3592957.7590999994)",30-025-22403,,,,,SalineSE,No known issues,"Dewey Lake,Rustler",2076.0,LDockum
441,441,"(677212.1628, 3592871.0020000003)",30-025-23219,,,,,BRACS_NM_EMNRD_Geophysical_Logs,No known issues,"Dewey Lake,Rustler,Upper Ochoan",2202.0,LDockum
442,442,"(603465.5653999997, 3597169.6119)",Contacts_manual_3,,,,,Cikoski_DataInterp,,,3381.0,LDockum
443,443,"(664983.6097999997, 3609601.6226000004)",30-025-33471,,,,,SalineSE,No known issues,Salado,,LOchoan
444,444,"(649655.3129000003, 3611719.8803000003)",30-025-03204,,,,,SalineSE,No known issues,Salado,,LOchoan
445,445,"(579298.1871999996, 3605322.3378)",30-015-28841,,,,,SalineSE,No known issues,Salado,,LOchoan
446,446,"(662215.5617000004, 3599444.432600001)",30-025-30790,,,,,SalineSE,No known issues,Salado,,LOchoan
447,447,"(677249.9517000001, 3601266.9220000003)",30-025-07885,,,,,SalineSE,No known issues,Salado,2167.0,LOchoan
448,448,"(685325.0016999999, 3611639.0415000003)",42-165-01242,,,,,BRACS_BEG_Paper/Digital_Geophysical_Logs,No known issues,Upper Ochoan,1937.0,LDockum
449,449,"(682661.0025000004, 3601146.9025999997)",42-165-02383,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2099.0,LDockum
450,450,"(572626.2728000004, 3720110.246200001)",30-005-00236,,,,,SalineSE,nan,nan,3687.0,LOchoan
451,451,"(661072.8674999997, 3744335.6659999993)",30-041-20874,,,,,SalineSE,No known issues,Salado,2208.0,LOchoan
452,452,"(686622.5188999996, 3604828.7883)",42-165-03282,,,,,BRACS_INTERA_High_Plains_GAM_study,No known issues,Upper Ochoan,2075.0,LDockum
453,453,"(570653.1551999999, 3695210.1164999995)",Artesia_ContactPts_207,,,,,NMBGMR_500k,,,3699.0,LOchoan
454,454,"(568061.3510999996, 3716974.0534000006)",Artesia_ContactPts_276,,,,,NMBGMR_500k,,,3872.0,LOchoan
455,455,"(566133.0686999997, 3717745.5001)",Artesia_ContactPts_277,,,,,NMBGMR_500k,,,3811.0,LOchoan
456,456,"(565886.2122, 3720671.0238000005)",Artesia_ContactPts_279,,,,,NMBGMR_500k,,,3868.0,LOchoan
457,457,"(580728.7553000003, 3699639.308599999)",30-005-00350,,,,,SalineSE,No known issues,,3509.0,LDockum
458,458,"(574830.9742999999, 3683369.8313999996)",30-005-00334,,,,,SalineSE,No known issues,,3568.0,LDockum
459,459,"(572626.2728000004, 3720110.246200001)",30-005-00236,,,,,SalineSE,nan,,3687.0,LDockum
460,460,"(569497.0305000003, 3620350.9360000007)",Artesia_ContactPts_112,,,,,NMBGMR_500k,,,3662.0,LOchoan
461,461,"(570632.5887000002, 3637188.0206000004)",Artesia_ContactPts_128,,,,,NMBGMR_500k,,,3548.0,LOchoan
462,462,"(573275.5784999998, 3632158.5439999998)",LOchoan_ContactPts_139,,,,,NMBGMR_500k,,,3615.0,LDockum
463,463,"(575312.3490000004, 3634541.9354)",LOchoan_ContactPts_140,,,,,NMBGMR_500k,,,3526.0,LDockum
464,464,"(573298.6553999996, 3636328.9289999995)",LOchoan_ContactPts_141,,,,,NMBGMR_500k,,,3572.0,LDockum
465,465,"(574897.4123999998, 3638333.2079000007)",LOchoan_ContactPts_142,,,,,NMBGMR_500k,,,3561.0,LDockum
466,466,"(573997.4047999997, 3640647.3028999995)",LOchoan_ContactPts_143,,,,,NMBGMR_500k,,,3572.0,LDockum
467,467,"(576407.3896000003, 3644079.8452000003)",LOchoan_ContactPts_144,,,,,NMBGMR_500k,,,3581.0,LDockum
468,468,"(573234.3811999997, 3643694.950200001)",LOchoan_ContactPts_145,,,,,NMBGMR_500k,,,3626.0,LDockum
469,469,"(573742.9709000001, 3650146.2947000004)",LOchoan_ContactPts_150,,,,,NMBGMR_500k,,,3495.0,LDockum
